"site","id","genera","sex","mass_log","age","taken_blood","tested_tissue5s","tested_tissue16s","path_presence","hel_presence","hel_load","hel_rich","tic_presence","tic_load","tic_rich","path_rich","macro_load","site_area_log","site_path_rich","site_vert_rich","site_rod_shan","site_pred_shan","site_qil_18","hel_load_log","tic_load_log","data","date","data_type"
"JSCP","A192","PERO","M",1.380211242,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A192","PERO","M",1.380211242,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A192","PERO","M",1.380211242,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A193","PERO","F",1.290034611,"A",0,1,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A193","PERO","F",1.290034611,"A",0,1,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A193","PERO","F",1.290034611,"A",0,1,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A195","NEFU","F",1.336459734,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A195","NEFU","F",1.336459734,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A195","NEFU","F",1.336459734,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A196","PERO","M",2.056904851,"J",0,0,0,0,0,0,0,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A196","PERO","M",2.056904851,"J",0,0,0,0,0,0,0,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A196","PERO","M",2.056904851,"J",0,0,0,0,0,0,0,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A197","PERO","M",1.423245874,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,13.6400003433228,"2018-04-01","tmean"
"JSCP","A197","PERO","M",1.423245874,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,73.9059982299805,"2018-04-01","ppt"
"JSCP","A197","PERO","M",1.423245874,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A198","PERO","F",1.385606274,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,13.6400003433228,"2018-04-01","tmean"
"JSCP","A198","PERO","F",1.385606274,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,73.9059982299805,"2018-04-01","ppt"
"JSCP","A198","PERO","F",1.385606274,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A199","PERO","M",1.42975228,"A",1,0,0,1,0,0,0,1,1,1,2,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0.693147180559945,13.6400003433228,"2018-04-01","tmean"
"JSCP","A199","PERO","M",1.42975228,"A",1,0,0,1,0,0,0,1,1,1,2,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0.693147180559945,73.9059982299805,"2018-04-01","ppt"
"JSCP","A199","PERO","M",1.42975228,"A",1,0,0,1,0,0,0,1,1,1,2,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0.693147180559945,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A267","PERO","F",1.278753601,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A267","PERO","F",1.278753601,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A267","PERO","F",1.278753601,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A268","NEFU","M",2.201397124,"J",0,0,0,0,0,0,0,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A268","NEFU","M",2.201397124,"J",0,0,0,0,0,0,0,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A268","NEFU","M",2.201397124,"J",0,0,0,0,0,0,0,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A269","NEFU","F",1.963787827,"J",0,0,0,0,0,0,0,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A269","NEFU","F",1.963787827,"J",0,0,0,0,0,0,0,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A269","NEFU","F",1.963787827,"J",0,0,0,0,0,0,0,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A801","NEFU","F",2.399673721,"A",0,0,0,0,1,8,2,0,0,0,2,8,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,2.19722457733622,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A801","NEFU","F",2.399673721,"A",0,0,0,0,1,8,2,0,0,0,2,8,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,2.19722457733622,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A801","NEFU","F",2.399673721,"A",0,0,0,0,1,8,2,0,0,0,2,8,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,2.19722457733622,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A803","PERO","F",1.591064607,"A",1,1,0,1,0,0,0,0,0,0,2,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A803","PERO","F",1.591064607,"A",1,1,0,1,0,0,0,0,0,0,2,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A803","PERO","F",1.591064607,"A",1,1,0,1,0,0,0,0,0,0,2,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A804","PERO","F",1.322219295,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A804","PERO","F",1.322219295,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A804","PERO","F",1.322219295,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A805","PERO","M",1.342422681,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A805","PERO","M",1.342422681,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A805","PERO","M",1.342422681,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A806","PERO","M",1.301029996,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A806","PERO","M",1.301029996,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A806","PERO","M",1.301029996,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A808","NEFU","F",NA,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A808","NEFU","F",NA,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A808","NEFU","F",NA,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A809","PERO","M",1.342422681,"A",0,0,0,0,0,0,0,1,2,2,2,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,1.09861228866811,13.6400003433228,"2018-04-01","tmean"
"JSCP","A809","PERO","M",1.342422681,"A",0,0,0,0,0,0,0,1,2,2,2,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,1.09861228866811,73.9059982299805,"2018-04-01","ppt"
"JSCP","A809","PERO","M",1.342422681,"A",0,0,0,0,0,0,0,1,2,2,2,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,1.09861228866811,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A810","PERO","M",1.380211242,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A810","PERO","M",1.380211242,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A810","PERO","M",1.380211242,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A811","PERO","M",1.342422681,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A811","PERO","M",1.342422681,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A811","PERO","M",1.342422681,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A812","PERO","M",1.397940009,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A812","PERO","M",1.397940009,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A812","PERO","M",1.397940009,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A813","PERO","F",1.342422681,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A813","PERO","F",1.342422681,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A813","PERO","F",1.342422681,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A814","PERO","F",1.301029996,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A814","PERO","F",1.301029996,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A814","PERO","F",1.301029996,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A851","PERO","F",1.361727836,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A851","PERO","F",1.361727836,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A851","PERO","F",1.361727836,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A852","PERO","M",1.342422681,"A",0,0,0,0,1,1,1,1,1,1,2,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0.693147180559945,0.693147180559945,13.6400003433228,"2018-04-01","tmean"
"JSCP","A852","PERO","M",1.342422681,"A",0,0,0,0,1,1,1,1,1,1,2,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0.693147180559945,0.693147180559945,73.9059982299805,"2018-04-01","ppt"
"JSCP","A852","PERO","M",1.342422681,"A",0,0,0,0,1,1,1,1,1,1,2,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0.693147180559945,0.693147180559945,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A853","PERO","F",1.322219295,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A853","PERO","F",1.322219295,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A853","PERO","F",1.322219295,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A854","PERO","F",1.462397998,"A",1,0,0,1,0,0,0,1,1,1,2,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0.693147180559945,13.6400003433228,"2018-04-01","tmean"
"JSCP","A854","PERO","F",1.462397998,"A",1,0,0,1,0,0,0,1,1,1,2,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0.693147180559945,73.9059982299805,"2018-04-01","ppt"
"JSCP","A854","PERO","F",1.462397998,"A",1,0,0,1,0,0,0,1,1,1,2,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0.693147180559945,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A855","PERO","M",1.431363764,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,13.6400003433228,"2018-04-01","tmean"
"JSCP","A855","PERO","M",1.431363764,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,73.9059982299805,"2018-04-01","ppt"
"JSCP","A855","PERO","M",1.431363764,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A856","PERO","M",1.491361694,"A",1,0,0,1,0,0,0,1,1,1,2,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0.693147180559945,13.6400003433228,"2018-04-01","tmean"
"JSCP","A856","PERO","M",1.491361694,"A",1,0,0,1,0,0,0,1,1,1,2,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0.693147180559945,73.9059982299805,"2018-04-01","ppt"
"JSCP","A856","PERO","M",1.491361694,"A",1,0,0,1,0,0,0,1,1,1,2,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0.693147180559945,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A857","NEFU","M",2.11058971,"J",0,NA,NA,NA,0,0,0,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0.693147180559945,13.6400003433228,"2018-04-01","tmean"
"JSCP","A857","NEFU","M",2.11058971,"J",0,NA,NA,NA,0,0,0,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0.693147180559945,73.9059982299805,"2018-04-01","ppt"
"JSCP","A857","NEFU","M",2.11058971,"J",0,NA,NA,NA,0,0,0,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0.693147180559945,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A858","PERO","F",1.361727836,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A858","PERO","F",1.361727836,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A858","PERO","F",1.361727836,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A859","PERO","M",1.361727836,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A859","PERO","M",1.361727836,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A859","PERO","M",1.361727836,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A860","PERO","F",1.447158031,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A860","PERO","F",1.447158031,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A860","PERO","F",1.447158031,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A861","NEFU","F",2.045322979,"J",0,1,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A861","NEFU","F",2.045322979,"J",0,1,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A861","NEFU","F",2.045322979,"J",0,1,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A862","PERO","F",1.515873844,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A862","PERO","F",1.515873844,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A862","PERO","F",1.515873844,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","S797","NEFU","F",2.509202522,"A",0,0,0,0,1,7,1,0,0,0,1,7,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,2.07944154167984,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","S797","NEFU","F",2.509202522,"A",0,0,0,0,1,7,1,0,0,0,1,7,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,2.07944154167984,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","S797","NEFU","F",2.509202522,"A",0,0,0,0,1,7,1,0,0,0,1,7,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,2.07944154167984,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","S802","PERO","M",1.414973348,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,13.6400003433228,"2018-04-01","tmean"
"JSCP","S802","PERO","M",1.414973348,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,73.9059982299805,"2018-04-01","ppt"
"JSCP","S802","PERO","M",1.414973348,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","S808","PERO","F",1.397940009,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","S808","PERO","F",1.397940009,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","S808","PERO","F",1.397940009,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","S821","NEFU","F",2.456366033,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","S821","NEFU","F",2.456366033,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","S821","NEFU","F",2.456366033,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","S951","PERO","F",1.380211242,"A",0,0,0,0,1,1,1,0,0,0,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0.693147180559945,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","S951","PERO","F",1.380211242,"A",0,0,0,0,1,1,1,0,0,0,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0.693147180559945,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","S951","PERO","F",1.380211242,"A",0,0,0,0,1,1,1,0,0,0,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0.693147180559945,0,9.76299953460693,"2018-04-01","vpdmax"
